,pred_labels
20702,1
20703,1
20704,1
20705,1
20706,1
20707,0
20708,1
20709,1
20710,1
20711,1
20712,2
20713,1
20714,1
20715,1
20716,1
20717,1
20718,1
20719,1
20720,1
20721,1
20722,1
20723,1
20724,1
20725,1
20726,1
20727,1
20728,1
20729,1
20730,1
20731,1
20732,1
20733,1
20734,1
20735,2
20736,1
20737,2
20738,1
20739,2
20740,1
20741,1
20742,1
20743,1
20744,1
20745,1
20746,1
20747,1
20748,1
20749,1
20750,1
20751,1
20752,2
20753,1
20754,1
20755,1
20756,0
20757,0
20758,0
20759,1
20760,1
20761,1
20762,0
20763,1
20764,0
20765,1
20766,1
20767,1
20768,1
20769,1
20770,0
20771,0
20772,1
20773,1
20774,1
20775,1
20776,1
20777,1
20778,1
20779,1
20780,1
20781,0
20782,1
20783,1
20784,1
20785,1
20786,1
20787,1
20788,0
20789,1
20790,1
20791,1
20792,1
20793,1
20794,1
20795,1
20796,1
20797,1
20798,1
20799,1
20800,1
20801,1
20802,1
20803,1
20804,0
20805,1
20806,1
20807,2
20808,1
20809,1
20810,1
20811,1
20812,1
20813,1
20814,1
20815,1
20816,1
20817,1
20818,1
20819,1
20820,0
20821,1
20822,0
20823,0
20824,1
20825,1
20826,1
20827,1
20828,0
20829,0
20830,1
20831,0
20832,0
20833,0
20834,1
20835,1
20836,0
20837,1
20838,1
20839,1
20840,1
20841,1
20842,1
20843,1
20844,1
20845,0
20846,0
20847,1
20848,1
20849,1
20850,1
20851,1
20852,1
20853,1
20854,1
20855,1
20856,1
20857,1
20858,1
20859,1
20860,0
20861,0
20862,0
20863,0
20864,0
20865,1
20866,1
20867,1
20868,1
20869,1
20870,1
20871,1
20872,1
20873,1
20874,1
20875,1
20876,1
20877,1
20878,1
20879,1
20880,0
20881,0
20882,1
20883,1
20884,1
20885,2
20886,1
20887,1
20888,1
20889,1
20890,1
20891,1
20892,1
20893,1
20894,1
20895,0
20896,0
20897,1
20898,1
20899,1
20900,1
20901,1
20902,1
20903,0
20904,1
20905,1
20906,1
20907,1
20908,0
20909,1
20910,2
20911,1
20912,1
20913,1
20914,1
20915,1
20916,1
20917,1
20918,0
20919,0
20920,0
20921,1
20922,1
20923,1
20924,1
20925,1
20926,1
20927,1
20928,1
20929,0
20930,2
20931,1
20932,1
20933,1
20934,1
20935,1
20936,1
20937,1
20938,1
20939,1
20940,1
20941,1
20942,1
20943,1
20944,1
20945,1
20946,1
20947,1
20948,1
20949,1
20950,1
20951,1
20952,1
20953,1
20954,1
20955,1
20956,1
20957,1
20958,1
20959,1
20960,1
20961,1
20962,1
20963,1
20964,1
20965,1
20966,2
20967,1
20968,1
20969,1
20970,1
20971,1
20972,0
20973,2
20974,0
20975,1
20976,1
20977,1
20978,1
20979,1
20980,1
20981,1
20982,1
20983,1
20984,1
20985,1
20986,1
20987,1
20988,1
20989,1
20990,1
20991,1
20992,0
20993,1
20994,1
20995,1
20996,1
20997,1
20998,1
20999,0
21000,0
21001,0
21002,0
21003,0
21004,1
21005,0
21006,1
21007,1
21008,1
21009,1
21010,1
21011,1
21012,1
21013,1
21014,1
21015,1
21016,1
21017,1
21018,1
21019,1
21020,1
21021,0
21022,1
21023,1
21024,1
21025,1
21026,1
21027,1
21028,1
21029,1
21030,1
21031,1
21032,1
21033,1
21034,1
21035,1
21036,1
21037,1
21038,1
21039,1
21040,1
21041,1
21042,1
21043,1
21044,1
21045,1
21046,1
21047,1
21048,1
21049,1
21050,1
21051,0
21052,1
21053,1
21054,0
21055,0
21056,0
21057,1
21058,1
21059,1
21060,1
21061,1
21062,1
21063,0
21064,1
21065,1
21066,1
21067,1
21068,1
21069,1
21070,1
21071,1
21072,1
21073,1
21074,1
21075,1
21076,1
21077,1
21078,1
21079,1
21080,1
21081,1
21082,1
21083,0
21084,1
21085,1
21086,1
21087,1
21088,1
21089,0
21090,0
21091,0
21092,0
21093,1
21094,1
21095,0
21096,1
21097,1
21098,1
21099,1
21100,0
21101,1
21102,1
21103,1
21104,1
21105,1
21106,1
21107,1
21108,1
21109,1
21110,1
21111,1
21112,1
21113,1
21114,1
21115,1
21116,1
21117,1
21118,1
21119,1
21120,1
21121,1
21122,1
21123,1
21124,1
21125,1
21126,1
21127,1
21128,1
21129,1
21130,1
21131,1
21132,2
21133,1
21134,1
21135,1
21136,1
21137,1
21138,2
21139,1
21140,2
21141,1
21142,1
21143,1
21144,1
21145,1
21146,1
21147,1
21148,1
21149,1
21150,1
21151,1
21152,1
21153,1
21154,1
21155,1
21156,1
21157,1
21158,1
21159,1
21160,1
21161,1
21162,1
21163,1
21164,1
21165,1
21166,1
21167,1
21168,1
21169,1
21170,1
21171,1
21172,1
21173,1
21174,1
21175,1
21176,1
21177,1
21178,0
21179,1
21180,1
21181,1
21182,1
21183,1
21184,0
21185,1
21186,1
21187,1
21188,1
21189,1
21190,1
21191,1
21192,1
21193,1
21194,1
21195,1
21196,0
21197,1
21198,1
21199,1
21200,1
21201,1
21202,1
21203,1
21204,1
21205,1
21206,1
21207,1
21208,1
21209,1
21210,1
21211,1
21212,1
21213,1
21214,1
21215,1
21216,1
21217,1
21218,1
21219,1
21220,1
21221,1
21222,1
21223,1
21224,1
21225,1
21226,1
21227,0
21228,0
21229,1
21230,1
21231,1
21232,1
21233,0
21234,1
21235,0
21236,0
21237,1
21238,1
21239,1
21240,1
21241,1
21242,1
21243,1
21244,1
21245,0
21246,1
21247,1
21248,1
21249,1
21250,1
21251,1
21252,0
21253,1
21254,1
21255,0
21256,0
21257,0
21258,0
21259,0
21260,0
21261,1
21262,1
21263,1
21264,1
21265,1
21266,1
21267,1
21268,1
21269,1
21270,1
21271,1
21272,1
21273,1
21274,1
21275,1
21276,1
21277,1
21278,1
21279,1
21280,1
21281,1
21282,1
21283,1
21284,1
21285,1
21286,1
21287,1
21288,1
21289,1
21290,1
21291,1
21292,1
21293,1
21294,1
21295,0
21296,2
21297,1
21298,1
21299,1
21300,1
21301,1
21302,1
21303,1
21304,1
21305,1
21306,1
21307,1
21308,1
21309,1
21310,1
21311,1
21312,1
21313,1
21314,1
21315,1
21316,1
21317,1
21318,1
21319,1
21320,1
21321,1
21322,1
21323,0
21324,1
21325,1
21326,1
21327,1
21328,1
21329,1
21330,1
21331,1
21332,1
21333,1
21334,1
21335,1
21336,1
21337,1
21338,1
21339,1
21340,1
21341,1
21342,1
21343,1
21344,1
21345,1
21346,0
21347,0
21348,0
21349,1
21350,1
21351,1
21352,1
21353,1
21354,1
21355,1
21356,1
21357,1
21358,1
21359,1
21360,2
21361,1
21362,1
21363,1
21364,1
21365,1
21366,1
21367,1
21368,1
21369,1
21370,1
21371,0
21372,1
21373,1
21374,1
21375,0
21376,1
21377,0
21378,1
21379,1
21380,1
21381,1
21382,1
21383,1
21384,1
21385,1
21386,1
21387,1
21388,0
21389,0
21390,2
21391,1
21392,1
21393,1
21394,1
21395,1
21396,1
21397,1
21398,1
21399,1
21400,1
21401,1
21402,1
21403,1
21404,1
21405,1
21406,1
21407,0
21408,1
21409,0
21410,0
21411,1
21412,1
21413,1
21414,1
21415,0
21416,1
21417,1
21418,1
21419,1
21420,1
21421,1
21422,1
21423,1
21424,1
21425,1
21426,1
21427,1
21428,1
21429,2
21430,1
21431,1
21432,1
21433,1
21434,1
21435,1
21436,1
21437,1
21438,1
21439,1
21440,1
21441,1
21442,1
21443,1
21444,1
21445,1
21446,1
21447,1
21448,1
21449,1
21450,1
21451,1
21452,1
21453,1
21454,1
21455,1
21456,1
21457,1
21458,1
21459,0
21460,1
21461,1
21462,1
21463,1
21464,1
21465,1
21466,1
21467,1
21468,1
21469,1
21470,1
21471,1
21472,1
21473,1
21474,1
21475,1
21476,1
21477,1
21478,1
21479,1
21480,1
21481,1
21482,1
21483,1
21484,1
21485,1
21486,1
21487,1
21488,1
21489,1
21490,1
21491,1
21492,1
21493,1
21494,1
21495,1
21496,1
21497,1
21498,1
21499,1
21500,1
21501,1
21502,1
21503,1
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,0
21513,0
21514,1
21515,0
21516,1
21517,1
21518,1
21519,1
21520,1
21521,1
21522,0
21523,1
21524,1
21525,1
21526,0
21527,1
21528,1
21529,1
21530,1
21531,2
21532,1
21533,1
21534,1
21535,1
21536,0
21537,1
21538,1
21539,1
21540,1
21541,1
21542,1
21543,1
21544,1
21545,1
21546,1
21547,1
21548,1
21549,1
21550,1
21551,1
21552,1
21553,1
21554,1
21555,1
21556,1
21557,1
21558,1
21559,1
21560,1
21561,1
21562,1
21563,1
21564,1
21565,2
21566,1
21567,1
21568,1
21569,1
21570,1
21571,1
21572,1
21573,1
21574,1
21575,1
21576,1
21577,1
21578,1
21579,1
21580,1
21581,1
21582,1
21583,0
21584,0
21585,1
21586,0
21587,0
21588,1
21589,1
21590,1
21591,1
21592,1
21593,1
21594,1
21595,0
21596,1
21597,1
21598,1
21599,1
21600,1
21601,1
21602,1
21603,1
21604,0
21605,0
21606,1
21607,1
21608,1
21609,1
21610,1
21611,1
21612,1
21613,1
21614,1
21615,1
21616,1
21617,1
21618,0
21619,1
21620,0
21621,1
21622,1
21623,1
21624,1
21625,0
21626,1
21627,1
21628,1
21629,1
21630,1
21631,1
21632,1
21633,1
21634,1
21635,1
21636,1
21637,1
21638,1
21639,1
21640,1
21641,1
21642,1
21643,1
21644,1
21645,1
21646,1
21647,1
21648,1
21649,1
21650,2
21651,1
21652,1
21653,1
21654,1
21655,0
21656,1
21657,1
21658,1
21659,1
21660,0
21661,0
21662,1
21663,1
21664,1
21665,0
21666,1
21667,1
21668,1
21669,1
21670,1
21671,1
21672,1
21673,1
21674,1
21675,1
21676,1
21677,1
21678,1
21679,1
21680,0
21681,1
21682,1
21683,0
21684,1
21685,1
21686,0
21687,0
21688,1
21689,1
21690,1
21691,1
21692,1
21693,1
21694,1
21695,1
21696,1
21697,1
21698,1
21699,0
21700,0
21701,1
21702,1
21703,1
21704,1
21705,0
21706,0
21707,1
21708,1
21709,1
21710,1
21711,1
21712,1
21713,1
21714,1
21715,1
21716,1
21717,1
21718,1
21719,2
21720,1
21721,1
21722,1
21723,1
21724,1
21725,1
21726,1
21727,0
21728,1
21729,1
21730,1
21731,1
21732,1
21733,1
21734,1
21735,1
21736,1
21737,1
21738,1
21739,1
21740,2
21741,1
21742,1
21743,1
21744,1
21745,1
21746,1
21747,1
21748,1
21749,1
21750,1
21751,1
21752,0
21753,1
21754,1
21755,1
21756,1
21757,1
21758,1
21759,1
21760,1
21761,1
21762,1
21763,1
21764,1
21765,1
21766,1
21767,0
21768,0
21769,1
21770,2
21771,2
21772,1
21773,1
21774,1
21775,1
21776,1
21777,1
21778,1
21779,1
21780,1
21781,1
21782,1
21783,1
21784,1
21785,1
21786,0
21787,1
21788,1
21789,1
21790,1
21791,1
21792,1
21793,0
21794,1
21795,1
21796,1
21797,1
21798,1
21799,0
21800,1
21801,1
21802,1
21803,1
21804,1
21805,1
21806,1
21807,0
21808,1
21809,1
21810,1
21811,1
21812,1
21813,1
21814,1
21815,1
21816,1
21817,1
21818,1
21819,1
21820,1
21821,1
21822,1
21823,1
21824,1
21825,2
21826,1
21827,1
21828,1
21829,1
21830,1
21831,1
21832,1
21833,1
21834,1
21835,1
21836,1
21837,1
21838,1
21839,2
21840,1
21841,0
21842,1
21843,1
21844,1
21845,1
21846,1
21847,1
21848,1
21849,1
21850,1
21851,1
21852,1
21853,1
21854,1
21855,1
21856,1
21857,1
21858,1
21859,1
21860,0
21861,1
21862,1
21863,1
21864,1
21865,0
21866,1
21867,1
21868,1
21869,0
21870,1
21871,1
21872,1
21873,0
21874,0
21875,0
21876,1
21877,1
21878,1
21879,1
21880,1
21881,1
21882,1
21883,1
21884,0
21885,1
21886,1
21887,1
21888,0
21889,1
21890,1
21891,0
21892,1
21893,1
21894,1
21895,1
21896,1
21897,1
21898,1
21899,1
21900,1
21901,1
21902,1
21903,1
21904,1
21905,1
21906,1
21907,1
21908,1
21909,0
21910,0
21911,1
21912,1
21913,1
21914,1
21915,1
21916,1
21917,1
21918,1
21919,1
21920,1
21921,1
21922,1
21923,1
21924,1
21925,1
21926,0
21927,1
21928,1
21929,1
21930,0
21931,1
21932,1
21933,1
21934,1
21935,1
21936,1
21937,1
21938,1
21939,1
21940,1
21941,1
21942,1
21943,1
21944,1
21945,1
21946,1
21947,1
21948,1
21949,1
21950,1
21951,1
21952,1
21953,1
21954,1
21955,1
21956,1
21957,1
21958,1
21959,1
21960,1
21961,1
21962,1
21963,1
21964,1
21965,1
21966,1
21967,1
21968,1
21969,1
21970,1
21971,1
21972,1
21973,1
21974,1
21975,1
21976,1
21977,1
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,1
21985,1
21986,1
21987,1
21988,1
21989,1
21990,1
21991,0
21992,1
21993,1
21994,1
21995,1
21996,1
21997,1
21998,1
21999,1
22000,1
22001,1
22002,1
22003,1
22004,1
22005,1
22006,1
22007,0
22008,1
22009,1
22010,1
22011,1
22012,1
22013,0
22014,1
22015,0
22016,0
22017,0
22018,1
22019,1
22020,0
22021,0
22022,0
22023,0
22024,0
22025,0
22026,1
22027,1
22028,1
22029,1
22030,1
22031,1
22032,1
22033,1
22034,1
22035,1
22036,1
22037,1
22038,1
22039,1
22040,1
22041,1
22042,1
22043,1
22044,1
22045,1
22046,1
22047,1
22048,1
22049,1
22050,1
22051,1
22052,1
22053,1
22054,1
22055,1
22056,1
22057,1
22058,1
22059,1
22060,1
22061,1
22062,1
22063,1
22064,1
22065,1
22066,1
22067,1
22068,1
22069,1
22070,1
22071,1
22072,1
22073,1
22074,1
22075,1
22076,1
22077,1
22078,1
22079,1
22080,1
22081,1
22082,1
22083,1
22084,1
22085,1
22086,1
22087,0
22088,0
22089,0
22090,0
22091,0
22092,0
22093,0
22094,1
22095,1
22096,1
22097,1
22098,1
22099,0
22100,1
22101,1
22102,1
22103,1
22104,1
22105,1
22106,1
22107,1
22108,0
22109,1
22110,1
22111,1
22112,0
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,1
22120,0
22121,1
22122,1
22123,1
22124,1
22125,0
22126,0
22127,0
22128,0
22129,0
22130,0
22131,0
22132,1
22133,1
22134,0
22135,1
22136,0
22137,0
22138,1
22139,1
22140,1
22141,1
22142,1
22143,1
22144,1
22145,1
22146,1
22147,1
22148,1
22149,1
22150,1
22151,1
22152,1
22153,1
22154,1
22155,1
22156,1
22157,1
22158,1
22159,1
22160,1
22161,0
22162,1
22163,1
22164,1
22165,1
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,1
22173,1
22174,1
22175,0
22176,1
22177,1
22178,1
22179,1
22180,1
22181,1
22182,1
22183,1
22184,1
22185,1
22186,1
22187,0
22188,1
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,1
22196,1
22197,1
22198,1
22199,1
22200,1
22201,1
22202,1
22203,1
22204,0
22205,1
22206,1
22207,1
22208,1
22209,1
22210,1
22211,1
22212,1
22213,1
22214,1
22215,0
22216,1
22217,1
22218,1
22219,1
22220,1
22221,1
22222,2
22223,1
22224,1
22225,2
22226,0
22227,1
22228,1
22229,1
22230,1
22231,0
22232,1
22233,1
22234,1
22235,1
22236,1
22237,1
22238,1
22239,1
22240,1
22241,1
22242,0
22243,1
22244,1
22245,1
22246,1
22247,1
22248,1
22249,1
22250,1
22251,1
22252,1
22253,1
22254,1
22255,1
22256,1
22257,0
22258,0
22259,1
22260,1
22261,1
22262,1
22263,1
22264,0
22265,0
22266,0
22267,0
22268,0
22269,0
22270,0
22271,0
22272,1
22273,1
22274,1
22275,1
22276,1
22277,1
22278,0
22279,1
22280,1
22281,0
22282,0
22283,0
22284,0
22285,0
22286,0
22287,0
22288,0
22289,0
22290,1
22291,1
22292,1
22293,1
22294,1
22295,1
22296,1
22297,1
22298,1
22299,1
22300,1
22301,1
22302,1
22303,1
22304,1
22305,1
22306,1
22307,0
22308,0
22309,0
22310,0
22311,0
22312,1
22313,1
22314,1
22315,1
22316,1
22317,1
22318,1
22319,1
22320,1
22321,1
22322,1
22323,1
22324,1
22325,1
22326,1
22327,0
22328,1
22329,1
22330,1
22331,1
22332,1
22333,0
22334,0
22335,0
22336,1
22337,1
22338,0
22339,0
22340,0
22341,0
22342,0
22343,0
22344,1
22345,0
22346,1
22347,1
22348,1
22349,1
22350,2
22351,1
22352,1
22353,1
22354,1
22355,1
22356,1
22357,1
22358,1
22359,1
22360,1
22361,1
22362,1
22363,1
22364,1
22365,1
22366,1
22367,1
22368,1
22369,1
22370,1
22371,1
22372,1
22373,1
22374,1
22375,1
22376,0
22377,0
22378,0
22379,0
22380,0
22381,0
22382,0
22383,0
22384,0
22385,0
22386,0
22387,1
22388,1
22389,1
22390,1
22391,1
22392,1
22393,1
22394,1
22395,0
22396,1
22397,1
22398,1
22399,1
22400,0
22401,1
22402,1
22403,1
22404,1
22405,1
22406,1
22407,2
22408,1
22409,1
22410,1
22411,1
22412,1
22413,1
22414,1
22415,1
22416,1
22417,1
22418,1
22419,1
22420,1
22421,1
22422,1
22423,1
22424,1
22425,1
22426,0
22427,0
22428,0
22429,0
22430,0
22431,1
22432,1
22433,1
22434,1
22435,1
22436,1
22437,1
22438,1
22439,1
22440,1
22441,1
22442,1
22443,1
22444,0
22445,1
22446,1
22447,1
22448,1
22449,0
22450,0
22451,0
22452,0
22453,0
22454,1
22455,1
22456,1
22457,1
22458,1
22459,1
22460,1
22461,1
22462,0
22463,0
22464,0
22465,0
22466,0
22467,0
22468,0
22469,0
22470,0
22471,0
22472,0
22473,0
22474,1
22475,1
22476,1
22477,2
22478,1
22479,1
22480,1
22481,1
22482,0
22483,1
22484,1
22485,1
22486,1
22487,1
22488,0
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,1
22496,1
22497,1
22498,1
22499,1
22500,1
22501,0
22502,1
22503,0
22504,1
22505,1
22506,1
22507,1
22508,1
22509,1
22510,1
22511,1
22512,1
22513,1
22514,1
22515,1
22516,1
22517,1
22518,1
22519,1
22520,1
22521,1
22522,0
22523,1
22524,1
22525,1
22526,0
22527,1
22528,1
22529,1
22530,1
22531,1
22532,1
22533,1
22534,0
22535,1
22536,1
22537,0
22538,0
22539,1
22540,1
22541,0
22542,1
22543,1
22544,1
22545,1
22546,1
22547,1
22548,1
22549,0
22550,1
22551,1
22552,0
22553,0
22554,0
22555,0
22556,0
22557,0
22558,1
22559,1
22560,1
22561,1
22562,1
22563,1
22564,1
22565,1
22566,1
22567,1
22568,1
22569,1
22570,1
22571,0
22572,1
22573,1
22574,1
22575,1
22576,1
22577,1
22578,1
22579,1
22580,1
22581,1
22582,1
22583,1
22584,1
22585,1
22586,1
22587,1
22588,1
22589,1
22590,1
22591,1
22592,1
22593,1
22594,1
22595,1
22596,1
22597,1
22598,1
22599,1
22600,1
22601,1
22602,1
22603,0
22604,0
22605,1
22606,1
22607,1
22608,1
22609,1
22610,1
22611,0
22612,1
22613,1
22614,1
22615,0
22616,1
22617,1
22618,1
22619,1
22620,1
22621,1
22622,1
22623,1
22624,2
22625,1
22626,2
22627,1
22628,1
22629,1
22630,1
22631,1
22632,1
22633,1
22634,1
22635,1
22636,0
22637,1
22638,1
22639,1
22640,1
22641,1
22642,1
22643,1
22644,0
22645,1
22646,0
22647,1
22648,1
22649,1
22650,1
22651,1
22652,1
22653,1
22654,1
22655,1
22656,1
22657,1
22658,1
22659,1
22660,1
22661,1
22662,1
22663,1
22664,1
22665,1
22666,1
22667,2
22668,1
22669,1
22670,1
22671,1
22672,1
22673,0
22674,0
22675,1
22676,1
22677,1
22678,1
22679,1
22680,1
22681,1
22682,0
22683,1
22684,1
22685,1
22686,1
22687,1
22688,1
22689,1
22690,1
22691,1
22692,1
22693,1
22694,0
22695,1
22696,1
22697,1
22698,1
22699,1
22700,1
22701,1
22702,1
22703,1
22704,1
22705,1
22706,0
22707,1
22708,1
22709,1
22710,1
22711,1
22712,1
22713,1
22714,2
22715,1
22716,1
22717,1
22718,1
22719,1
22720,1
22721,1
22722,1
22723,1
22724,1
22725,1
22726,1
22727,1
22728,1
22729,2
22730,1
22731,1
22732,1
22733,1
22734,1
22735,1
22736,1
22737,1
22738,0
22739,0
22740,0
22741,1
22742,1
22743,1
22744,1
22745,1
22746,1
22747,1
22748,1
22749,1
22750,1
22751,1
22752,1
22753,1
22754,1
22755,0
22756,0
22757,0
22758,0
22759,1
22760,1
22761,1
22762,1
22763,1
22764,1
22765,1
22766,1
22767,0
22768,1
22769,1
22770,1
22771,2
22772,1
22773,0
22774,1
22775,1
22776,1
22777,1
22778,1
22779,1
22780,1
22781,1
22782,1
22783,1
22784,1
22785,1
22786,1
22787,1
22788,1
22789,1
22790,1
22791,1
22792,1
22793,1
22794,1
22795,1
22796,1
22797,1
22798,1
22799,1
22800,1
22801,1
22802,1
22803,1
22804,1
22805,1
22806,1
22807,1
22808,0
22809,2
22810,1
22811,1
22812,1
22813,1
22814,1
22815,0
22816,1
22817,1
22818,0
22819,1
22820,1
22821,0
22822,1
22823,1
22824,1
22825,1
22826,1
22827,1
22828,1
22829,1
22830,1
22831,1
22832,1
22833,1
22834,1
22835,1
22836,1
22837,1
22838,1
22839,1
22840,1
22841,1
22842,1
22843,1
22844,1
22845,1
22846,1
22847,1
22848,1
22849,1
22850,1
22851,1
22852,1
22853,1
22854,1
22855,2
22856,1
22857,1
22858,1
22859,1
22860,0
22861,1
22862,0
22863,1
22864,1
22865,1
22866,1
22867,1
22868,1
22869,1
22870,1
22871,1
22872,1
22873,1
22874,1
22875,1
22876,0
22877,1
22878,1
22879,0
22880,1
22881,1
22882,1
22883,1
22884,1
22885,1
22886,1
22887,1
22888,1
22889,0
22890,1
22891,1
22892,1
22893,1
22894,0
22895,1
22896,1
22897,1
22898,1
22899,1
22900,1
22901,1
22902,1
22903,1
22904,1
22905,1
22906,1
22907,0
22908,1
22909,1
22910,1
22911,1
22912,1
22913,1
22914,0
22915,1
22916,1
22917,1
22918,1
22919,1
22920,2
22921,1
22922,1
22923,1
22924,1
22925,1
22926,1
22927,1
22928,1
22929,1
22930,1
22931,1
22932,1
22933,1
22934,1
22935,1
22936,2
22937,1
22938,1
22939,1
22940,1
22941,1
22942,0
22943,0
22944,1
22945,1
22946,1
22947,1
22948,1
22949,1
22950,1
22951,0
22952,1
22953,1
22954,1
22955,1
22956,1
22957,1
22958,1
22959,1
22960,1
22961,1
22962,1
22963,1
22964,1
22965,1
22966,1
22967,1
22968,1
22969,1
22970,1
22971,1
22972,1
22973,1
22974,1
22975,1
22976,0
22977,1
22978,0
22979,1
22980,1
22981,1
22982,1
22983,0
22984,1
22985,1
22986,1
22987,1
22988,1
22989,0
22990,1
22991,1
22992,1
22993,1
22994,1
22995,1
22996,1
22997,1
22998,1
22999,1
23000,1
23001,2
23002,1
23003,1
23004,1
23005,1
23006,1
23007,1
23008,1
23009,1
23010,1
23011,0
23012,1
23013,1
23014,0
23015,0
23016,1
23017,1
23018,1
23019,1
23020,1
23021,1
23022,0
23023,1
23024,1
23025,1
23026,1
23027,1
23028,1
23029,1
23030,1
23031,1
23032,1
23033,1
23034,1
23035,1
23036,1
23037,1
23038,1
23039,1
23040,1
23041,1
23042,1
23043,1
23044,1
23045,1
23046,1
23047,1
23048,0
23049,0
23050,0
23051,0
23052,0
23053,0
23054,1
23055,2
23056,1
23057,1
23058,1
23059,1
23060,1
23061,1
23062,1
23063,1
23064,1
23065,1
23066,1
23067,1
23068,1
23069,1
23070,1
23071,1
23072,1
23073,1
23074,1
23075,1
23076,1
23077,1
23078,1
23079,1
23080,1
23081,1
23082,0
23083,0
23084,1
23085,1
23086,1
23087,1
23088,1
23089,1
23090,1
23091,1
23092,1
23093,1
23094,1
23095,1
23096,1
23097,1
23098,1
23099,1
23100,1
23101,1
23102,1
23103,1
23104,1
23105,1
23106,1
23107,1
23108,1
23109,1
23110,1
23111,1
23112,0
23113,1
23114,1
23115,1
23116,1
23117,1
23118,0
23119,1
23120,1
23121,1
23122,1
23123,1
23124,1
23125,0
23126,1
23127,1
23128,1
23129,1
23130,1
23131,1
23132,1
23133,1
23134,1
23135,1
23136,1
23137,1
23138,1
23139,1
23140,0
23141,1
23142,1
23143,1
23144,0
23145,0
23146,1
23147,1
23148,0
23149,1
23150,1
23151,1
23152,1
23153,1
23154,1
23155,1
23156,1
23157,1
23158,2
23159,1
23160,1
23161,1
23162,1
23163,1
23164,1
23165,0
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,1
23173,1
23174,1
23175,1
23176,1
23177,1
23178,1
23179,1
23180,1
23181,1
23182,1
23183,1
23184,1
23185,1
23186,1
23187,1
23188,1
23189,2
23190,1
23191,1
23192,1
23193,1
23194,1
23195,1
23196,1
23197,0
23198,1
23199,1
23200,1
23201,1
23202,1
23203,1
23204,1
23205,1
23206,1
23207,1
23208,1
23209,1
23210,0
23211,1
23212,1
23213,1
23214,0
23215,0
23216,1
23217,1
23218,1
23219,1
23220,0
23221,1
23222,0
23223,1
23224,1
23225,1
23226,1
23227,1
23228,1
23229,1
23230,1
23231,1
23232,1
23233,1
23234,1
23235,1
23236,1
23237,1
23238,1
23239,1
23240,0
23241,0
23242,1
23243,0
23244,1
23245,1
23246,1
23247,1
23248,1
23249,1
23250,1
23251,1
23252,1
23253,1
23254,1
23255,1
23256,1
23257,1
23258,1
23259,1
23260,1
23261,1
23262,1
23263,1
23264,1
23265,1
23266,1
23267,2
23268,1
23269,1
23270,0
23271,1
23272,1
23273,1
23274,1
23275,1
23276,1
23277,1
23278,1
23279,1
23280,1
23281,0
23282,1
23283,1
23284,1
23285,1
23286,1
23287,1
23288,1
23289,1
23290,1
23291,2
23292,1
23293,1
23294,1
23295,1
23296,1
23297,1
23298,0
23299,1
23300,1
23301,1
23302,1
23303,1
23304,1
23305,1
23306,1
23307,1
23308,1
23309,2
23310,1
23311,1
23312,1
23313,1
23314,1
23315,1
23316,1
23317,1
23318,1
23319,1
23320,1
23321,1
23322,1
23323,0
23324,0
23325,0
23326,0
23327,0
23328,0
23329,0
23330,0
23331,0
23332,0
23333,0
23334,1
23335,1
23336,1
23337,0
23338,1
23339,1
23340,1
23341,2
23342,1
23343,1
23344,1
23345,1
23346,0
23347,0
23348,0
23349,0
23350,1
23351,1
23352,1
23353,1
23354,1
23355,1
23356,1
23357,1
23358,1
23359,1
23360,1
23361,1
23362,1
23363,1
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,1
23371,0
23372,1
23373,2
23374,1
23375,1
23376,1
23377,1
23378,1
23379,1
23380,1
23381,1
23382,1
23383,1
23384,1
23385,1
23386,1
23387,1
23388,1
23389,0
23390,1
23391,1
23392,1
23393,1
23394,1
23395,1
23396,1
23397,1
23398,1
23399,1
23400,1
23401,1
23402,1
23403,1
23404,1
23405,1
23406,1
23407,1
23408,1
23409,1
23410,1
23411,1
23412,1
23413,1
23414,1
23415,0
23416,1
23417,1
23418,1
23419,1
23420,1
23421,1
23422,1
23423,1
23424,1
23425,1
23426,1
23427,0
23428,1
23429,1
23430,0
23431,1
23432,1
23433,1
23434,1
23435,1
23436,1
23437,1
23438,1
23439,1
23440,1
23441,1
23442,1
23443,1
23444,1
23445,1
23446,1
23447,1
23448,1
23449,0
23450,1
23451,1
23452,1
23453,0
23454,0
23455,1
23456,1
23457,1
23458,1
23459,1
23460,1
23461,1
23462,1
23463,1
23464,1
23465,1
23466,1
23467,1
23468,1
23469,1
23470,1
23471,2
23472,1
23473,0
23474,1
23475,1
23476,1
23477,1
23478,1
23479,1
23480,1
23481,1
23482,1
23483,1
23484,1
23485,1
23486,0
23487,0
23488,0
23489,0
23490,0
23491,0
23492,0
23493,0
23494,0
23495,0
23496,0
23497,0
23498,1
23499,1
